INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,link.ID,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,#
ZZ,253,Epitonium tinctum,snail,1,101,Anthopleura elegantissima,anemone,1,3,,3,,,"MAH, 113",Santa Barbara,low,pools,y,,,363
ZZ,254,Opalia chacei,snail,1,101,Anthopleura elegantissima,anemone,1,3,,3,,,"MAH, 113",Santa Barbara,low,pools,y,,,364
ZZ,255,Opalia funiculata,snail,1,101,Anthopleura elegantissima,anemone,1,3,,3,,,"MAH, 113",Santa Barbara,low,pools,y,,,365
ZZ,358,Aeolidia loui,nudibranch,1,101,Anthopleura elegantissima,anemone,1,3,,10,,,"MAH, 113",Santa Barbara,low,pools,y,,Aeolidia papillosa becomes Aeolidia loui S of Washington,366
ZZ,569,Pycnogonum stearnsi,sea spider,1,101,Anthopleura elegantissima,anemone,1,3,,3,,,"MAH, 113",Santa Barbara,low,pools,y,,,367
ZZ,570,Pycnogonum rickettsi,sea spider,1,99,Anthopleura xanthogrammica,anemone,1,3,,3,,,"MAH, 114",Santa Barbara,low,pools,y,,,368
ZZ,569,Pycnogonum stearnsi,sea spider,1,99,Anthopleura xanthogrammica,anemone,1,3,,3,,,MAH,,low,pools,y,,,369
ZZ,569,Pycnogonum stearnsi,sea spider,1,186,Clavelina huntsmani,tunicate,1,3,,3,,,MAH,,low,pools,y,,,370
ZZ,258,Crepidula adunca,snail,1,237,Tegula funebralis,snail,1,2,,3,,,MAH,,,,,,"either interaction type 2 or 9, COUDL be mobile but i think shell growth limits them",371
ZZ,258,Crepidula adunca,snail,1,236,Tegula brunnea,snail,1,2,,3,,,MAH,,,,,,"either interaction type 2 or 9, COUDL be mobile but i think shell growth limits them",372
ZZ,258,Crepidula adunca,snail,1,232,Calliostoma ligatum,snail,1,2,,3,,,"MAH, 127",,low,pools,y,,"either interaction type 2 or 9, COUDL be mobile but i think shell growth limits them",373
ZZ,261,Crepidula perforans,snail,1,524,Pagurus samuelis,hermit crab,1,9,,3,,,MAH,,high,pools,y,,unsure of interaction.type,374
ZZ,261,Crepidula perforans,snail,1,525,Pagurus hirsutiusculus,hermit crab,1,9,,3,,,MAH,,middle,pools,y,,unsure of interaction.type,375
ZZ,261,Crepidula perforans,snail,1,526,Pagurus hemphilli,hermit crab,1,9,,3,,,MAH,,middle,pools,y,,unsure of interaction.type,376
ZZ,261,Crepidula perforans,snail,1,527,Pagurus granosimanus,hermit crab,1,9,,3,,,MAH,,low,pools,y,,unsure of interaction.type,377
EMH,9,Triakis semifasciata,shark,1,NA,Allorchestes angusta,arthropod,1,1,,3,,,RIZ Lit Search: 115,Elkhorn Slough,,,,,,378
EMH,9,Triakis semifasciata,shark,1,NA,Corophium sp.,amphipod,1,1,,3,,,RIZ Lit Search: 116,Elkhorn Slough,,,,,,379
EMH,9,Triakis semifasciata,shark,1,NA*new parasite! ,Miamiensis avidus,Eukaryote,1,6,,3,,,RIZ Lit Search: 117,"CA, USA",,,,,,380
EMH,9,Triakis semifasciata,shark,1,NA,Branchellion lobata,Annelid,1,7,,3,,,RIZ Lit Search: 118,"SF Bay, CA, USA",,,,,,381
EMH,9,Triakis semifasciata,shark,1,NA,Achtheinus oblongu,,1,7,,3,,,RIZ Lit Search: 118,"SF Bay, CA, USA",,,,,,382
EMH,9,Triakis semifasciata,shark,1,NA,Pandarus bicolor,Arthropod,1,7,,3,,,RIZ Lit Search: 118,"SF Bay, CA, USA",,,,,,383
EMH,9,Triakis semifasciata,shark,1,,Lernaeopoda galei,Copepod,1,7,,3,3,,RIZ Lit Search: 118,"SF Bay, CA, USA",,,,,,384
EMH,9,Triakis semifasciata,shark,1,NA* but I thought this was an intertidal species? ,Callianassa pacifica,Decopod,1,1,,3,,,RIZ Lit Search: 119,"CA, USA",,,,,,385
EMH,NA,Carcharodon carcharias,shark,1,9,Triakis Semifasciata,shark,1,1,,3,5,,RIZ Lit Search: 121,"CA, USA",,,,,,386
EMH,NA,Notorynchus cepedianus,shark,1,9,Triakis Semifasciata,shark,1,1,,3,5,,RIZ Lit Search: 121,"CA, USA",,,,,,387
EMH,9,Triakis semifasciata,shark,1,NA,Clupea pallasii,fish,1,1,,3,,,RIZ Lit Search: 121,"CA, USA",,,,,,388
EMH,9,Triakis semifasciata,shark,1,NA,Porichthys sp.,fish,1,1,,3,,5,RIZ Lit Search: 121,"CA, USA",,,,,,389
EMH,9,Triakis semifasciata,shark,1,8,Atherinops affinis,fish,1,1,,3,,,RIZ Lit Search: 121,"CA, USA",,,,,,390
EMH,9,Triakis semifasciata,shark,1,NA,Upogebia pugettensis,Decopod,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,391
EMH,9,Triakis semifasciata,shark,1,NA,Solen sicarius,Bivalve,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,392
EMH,9,Triakis semifasciata,shark,1,NA,Tresus nutallii,Bivalve,1,1,,3,5,,RIZ Lit Search: 122,"CA, USA",,,,,,393
EMH,9,Triakis semifasciata,shark,1,NA,Loligo opalescens,cephalopod,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,394
EMH,9,Triakis semifasciata,shark,1,NA,Lampetra tridentata,fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,395
EMH,9,Triakis semifasciata,shark,1,NA,Myliobatis californica,fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,396
EMH,9,Triakis semifasciata,shark,1,NA,Raja binoculata,(ray) batoid,1,1,,3,5,,RIZ Lit Search: 122,"CA, USA",,,,,,397
EMH,9,Triakis semifasciata,shark,1,NA,Squalus acanthias,fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,398
EMH,9,Triakis semifasciata,shark,1,NA,Chilara taylori,fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,399
EMH,9,Triakis semifasciata,shark,1,NA,Citharichthys stigmaeus,fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,400
EMH,9,Triakis semifasciata,shark,1,NA,Embiotoca lateralis,fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,401
EMH,9,Triakis semifasciata,shark,1,14,Leptocottus armatus,fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,402
EMH,9,Triakis semifasciata,shark,1,NA,Syngathus leptorhynchus,fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,403
EMH,9,Triakis semifasciata,shark,1,NA,"Atherinopsis californiensis
",fish,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,404
EMH,9,Triakis semifasciata,shark,1,549,Cancer antennarius,crab,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,405
EMH,9,Triakis semifasciata,shark,1,NA,Cancer magister,crab,1,1,,3,,,RIZ Lit Search: 122,"CA, USA",,,,,,406
ZZ,273,Ceratostoma nuttalli,snail,1,366,Mytilus californianus,bivalve,1,1,,3,,,MAH,,middle,exposed,y,,,407
ZZ,273,Ceratostoma nuttali,snail,1,,Mytilus edulis,bivalve,1,1,,3,3,,MAH,SoCal,middle,exposed,y,,,408
ZZ,274,Pteropurpura trialata,snail,1,258,Crepidula adunca,snail,1,1,,3,3,,MAH,"South of LA, CA",low,both,y,,,409
ZZ,274,Pteropurpura trialata,snail,1,261,Crepidula perforans,snail,1,1,,3,3,,MAH,"South of LA, CA",low,both,y,,,410
ZZ,274,Pteropurpura trialata,snail,1,260,Crepidula aculeata,snail,1,1,,3,3,,MAH,"South of LA, CA",low,both,y,,,411
ZZ,274,Pteropurpura trialata,snail,1,262,Crepidula nummaria,snail,1,1,,3,3,,MAH,"South of LA, CA",low,both,y,,,412
ZZ,274,Pteropurpura trialata,snail,1,263,Crepidula onyx,snail,1,1,,3,3,,MAH,"South of LA, CA",low,both,y,,,413
ZZ,274,Pteropurpura trialata,snail,1,259,Crepidula adunca,snail,4,1,,3,3,,MAH,"South of LA, CA",low,both,y,,,414
ZZ,278,Paciocinebrina lurida,snail,1,417,Cryptochiton stelleri,chiton,1,3,,3,,,MAH,,low,pools,y,,,415
ZZ,278,Paciocinebrina lurida,snail,1,464,Balanus glandula,barnacle,1,1,,3,,,MAH,,high,exposed,y,,,416
ZZ,279,Roperia poulsoni,snail,1,366,Mytilus californianus,bivalve,1,1,,3,3,,MAH,S. of Point Conception,low,pools,y,,,417
ZZ,279,Roperia poulsoni,snail,1,,Mytilus edulis,bivalve,1,1,,3,3,,MAH,S. of Point Conception,low,pools,y,,,418
ZZ,279,Roperia poulsoni,snail,1,390,Penitella penita,bivalve,1,1,,3,3,,MAH,S. of Point Conception,low,pools,y,,,419
ZZ,549,Cancer antennarius,true crab,1,279,Roperia poulsoni,snail,1,1,,3,3,,MAH,S. of Point Conception,low,pools,y,,,420
ZZ,281,Acanthinucella punctulata,snail,1,464,Balanus glandula,barnacle,,,,,,,,,,,,,,421
ZZ,281,Acanthinucella punctulata,snail,1,456,Chthamalus dalli,barnacle,1,1,,3,,,MAH,,high,pools,y,,,422
ZZ,281,Acanthinucella punctulata,snail,1,247,Littorina scutulata,snail,1,1,,3,,,MAH,,high,pools,y,,,423
ZZ,281,Acanthinucella punctulata,snail,1,247,Littorina planaxis,snail,1,1,,3,,,MAH,,high,pools,y,,,424
ZZ,281,Acanthinucella punctulata,snail,1,284,Nucella emarginata,snail,1,1,,3,,,MAH,,high,pools,y,,,425
ZZ,281,Acanthinucella punctulata,snail,1,374,Lasaea cistula,bivalve,1,1,,3,,,MAH,,high,pools,y,,,426
ZZ,281,Acanthinucella punctulata,snail,1,237,Tegula funebralis,snail,1,1,,3,,,MAH,,high,pools,y,,,427
ZZ,149,Leptasterias hexactis,sea star,1,627,Acanthinucella punctulata,snail,4,1,,3,,,MAH,,high,pools,y,,,428
ZZ,283,Nucella canaliculata,snail,1,366,Mytilus californianus,bivalve,1,1,,3,,,MAH,,high,pools,y,,,429
ZZ,283,Nucella canaliculata,snail,1,367,Mytilus edulis,bivalve,1,1,,3,,,MAH,,high,pools,y,,,430
ZZ,283,Nucella canaliculata,snail,1,462,Semibalanus cariosus,barnacle,1,1,,3,,,MAH,,high,pools,y,,,431
ZZ,283,Nucella emarginata,snail,1,366,Mytilus californianus,bivalve,1,1,,3,,,MAH,,high,pools,y,,,432
ZZ,283,Nucella emarginata,snail,1,367,Mytilus edulis,bivalve,1,1,,3,,,MAH,,high,pools,y,,,433
ZZ,283,Nucella emarginata,snail,1,464,Balanus glandula,barnacle,1,1,,3,,,MAH,,high,pools,y,,,434
ZZ,283,Nucella emarginata,snail,1,455,Pollicipes polymerus,barnacle,1,1,,3,,,MAH,,high,pools,y,,,435
ZZ,283,Nucella emarginata,snail,1,456,Chthamalus dalli,barnacle,1,1,,3,,,MAH,,high,pools,y,,,436
ZZ,283,Nucella emarginata,snail,1,210,Lottia scabra,limpet,1,1,,3,,,MAH,,high,pools,y,,,437
ZZ,283,Nucella emarginata,snail,1,203,Lottia limatula,limpet,1,1,,3,,,MAH,,high,pools,y,,,438
ZZ,283,Nucella emarginata,snail,1,237,Tegula funebralis,snail,1,1,,3,,,MAH,,high,pools,y,,,439
ZZ,283,Nucella emarginata,snail,1,247,Littorina planaxis,snail,1,1,,3,,,MAH,,high,pools,y,,,440
ZZ,549,Cancer antennarius,true crab,1,283,Nucella emarginata,snail,1,1,,3,,,MAH,,high,pools,y,,,441
ZZ,286,Lirabuccinum dirum,snail,1,248,Littorina scutulata,snail,1,1,,3,,,MAH,,middle,,y,,,442
ZZ,286,Lirabuccinum dirum,snail,1,,Littorina sitkana,snail,1,1,,3,,,MAH,,middle,,y,,,443
ZZ,286,Lirabuccinum dirum,snail,1,215,Lottia scutum,limpet,1,1,,3,,,MAH,,middle,,y,,,444
ZZ,286,Lirabuccinum dirum,snail,1,208,Lottia pelta,limpet,1,1,,3,,,MAH,,middle,,y,,,445
ZZ,286,Lirabuccinum dirum,snail,1,199,Lottia digitalis,limpet,1,1,,3,,,MAH,,middle,,y,,,446
ZZ,286,Lirabuccinum dirum,snail,1,232,Calliostoma ligatum,snail,1,1,,3,,,MAH,,middle,,y,,,447
ZZ,286,Lirabuccinum dirum,snail,1,234,Margarites pupillus,,1,1,,3,,,MAH,,middle,,y,,,448
ZZ,286,Lirabuccinum dirum,snail,1,246,Lacuna marmorata,snail,1,1,,3,,,MAH,,middle,,y,,,449
ZZ,286,Lirabuccinum dirum,snail,1,286,Lirabuccinum dirum,snail,1,1,,3,2,,RIZ Lit Search: 158,,middle,,n,,,450
ZZ,286,Lirabuccinum dirum,snail,1,395,Ischnochiton interstinctus,chiton,1,1,,3,3,,MAH,,middle,,y,,,451
ZZ,286,Lirabuccinum dirum,snail,1,396,Ischnochiton regularis,chiton,1,1,,3,,,MAH,,middle,,y,,,452
ZZ,286,Lirabuccinum dirum,snail,1,416,Katharina tunicata,chiton,1,1,,3,,,MAH,,middle,,y,,,453
ZZ,286,Lirabuccinum dirum,snail,1,464,Balanus glandula,barnacle,1,1,,3,,,MAH,,middle,,y,,,454
ZZ,286,Lirabuccinum dirum,snail,1,462,Semibalanus cariosus,barnacle,1,1,,3,,,MAH,,middle,,y,,,455
ZZ,150,Pisaster ochraceus,sea star,1,287,Kelletia kelletii,snail,1,1,,3,,,MAH,,low,pools,y,,,456
ZZ,294,Olivella biplicata,snail,1,587,Macrocystis pyrifera,algae,1,3,,3,,,MAH,,low,pools,y,,,457
ZZ,294,Olivella biplicata,snail,1,237,Tegula funebralis,snail,1,30,,3,,,MAH,,low,pools,y,,,458
ZZ,294,Olivella biplicata,snail,1,366,Mytilus californianus,bivalve,1,30,,3,,,MAH,,low,pools,y,,,459
ZZ,295,Atrimitra idae,snail,1,448,Phascolosoma agassizii,sipunculid,1,1,,3,1,,128,,low,pools,y,,,460
ZZ,298,Conus californicus,snail,1,294,Olivella biplicata,snail,1,1,,3,,,MAH,,low,pools,y,,,461
ZZ,298,Conus californicus,snail,1,291,Nassarius mendicus,snail,1,1,,10,,,MAH,,low,pools,,,Nassarius fossatus - MAH,462
ZZ,298,Conus californicus,snail,1,N/A,Bulla gouldiana,,1,1,,3,,,MAH,,low,pools,,,are they actually in RIZ?,463
ZZ,298,Conus californicus,snail,1,N/A,Macoma nasuta,,1,1,,3,,,MAH,,low,pools,,,are they actually in RIZ?,464
ZZ,298,Conus californicus,snail,1,N/A,Tagelus californianus,,1,1,,3,,,MAH,,low,pools,,,are they actually in RIZ?,465
ZZ,298,Conus californicus,snail,1,N/A,Solen rosaceus,,1,1,,3,,,MAH,,low,pools,,,are they actually in RIZ?,466
ZZ,299,Navanax inermis,nudibranch,1,299,Navanax inermis,nudibranch,1,1,,3,,,MAH,,low,pools,,,,467
ZZ,299,Navanax inermis,nudibranch,1,N/A,Haminoea vesicula,,1,,,,,,,,,,y,,,468
ZZ,628,Anthessius navanacis,copepod,1,299,Navanax inermis,nudibranch,1,7,,3,,,"MAH, 176",,low,pools,y,,,469
ZZ,565,Opisthopus transversus,true crab,1,299,Navanax inermis,nudibranch,1,9,,3,,,MAH,,low,pools,y,,,470
ZZ,565,Opisthopus transversus,true crab,1,301,Aplysia vaccaria,nudibranch,1,9,,3,2,,"MAH, 133",,middle,pools,y,,,471
ZZ,301,Aplysia vaccaria,nudibranch,1,617,Egregia menziesii,brown algae,,,,3,,,,,,,,,,472
EMH,168,Strongylocentrotus purpuratus,urchin,1,608,Phyllospadix scouleri,sea grass,1,3,,6,,,RIZ lit search: 66,,,,,,,473
ZZ,628,Anthessius lighti,copepod,1,301,Aplysia vaccaria,nudibranch,1,7,,3,,,,Bodega Bay,all,both,,no,??? what is justification?,474
EMH,306,Tylodina fungina,sea snail,1,NA,Aplysina geradorgreeni,sponge,1,1,,3,,,RIZ Lit Search: 129,Mexico,,,,,,475
EMH,306,Tylodina fungina,sea snail,1,NA,Suberea azteca,sponge,1,1,,3,,,RIZ Lit Search: 130,Perlas Isands,,,,,,476
EMH,306,Tylodina fungina,sea snail,1,64,Aplysina fistularis,sponge,1,1,,3,,,"MAH, RIZ Lit Search: 132","San Diego, CA",,,,,,477
EMH,307,Berthella californica,nudibranch,1,NA,Oscarella carmela,sponge,1,1,,3,,,RIZ Lit Search: 135,"Oregon, USA",,,,,,478
EMH,356,Phidiana hiltoni,nudibranch,1,316,Cuthona divae,nudibranch,1,1,,3,,,RIZ Lit Search: 136,USA,,,,,,479
EMH,12,Girella nigricans,fish,4,8,Atherinops affinis,fish,1,22,,3,,,RIZ Lit Search: 139,"Santa Catalina Island, USA",,,,,,480
EMH,732,Kyphosus azureus,fish,4,12,Girella nigricans,fish,4,1,,3,,,RIZ Lit Search: 139,"Santa Catalina Island, USA",,,,,,481
EMH,12,Girella nigricans,fish,1,713,Enteromorpha sp,algae,1,3,,3,,,RIZ Lit Search: 140,USA,,,,,,482
EMH,12,Girella nigricans,fish,1,601,Ulva sp,algae,1,3,,3,,,RIZ Lit Search: 140,USA,,,,,,483
EMH,12,Girella nigricans,fish,1,NA,Binghamia forkii,algae,1,3,,3,,,RIZ Lit Search: 140,USA,,,,,,484
EMH,12,Girella nigricans,fish,1,203,Lottia limatula,limpet,1,1,,3,,,RIZ Lit Search: 142,USA,,,,,,485
EMH,12,Girella nigricans,fish,1,210,Lottia scabra,limpet,1,1,,3,,,RIZ Lit Search: 142,USA,,,,,,486
EMH,14,Leptocottus armatus ,fish,1,NA,Traskorchestia traskiana,shrimp,1,1,,3,,,RIZ Lit Search: 144,USA,,,,,,487
EMH,14,Leptocottus armatus ,fish,1,NA,Neomysis kadiakensis,shrimp,1,1,,3,,,RIZ Lit Search: 144,USA,,,,,,488
EMH,14,Leptocottus armatus ,fish,1,NA,Corophium alienense,amphipod,1,1,,3,,,RIZ Lit Search: 144,USA,,,,,,489
EMH,14,Leptocottus armatus ,fish,1,NA,Neanthes succinea,annelid,1,1,,3,,,RIZ Lit Search: 144,USA,,,,,,490
EMH,14,Leptocottus armatus ,fish,1,744,Gnorimosphaeroma oregonense,isopod,1,1,,3,,,RIZ Lit Search: 144,USA,high,pools,y,y,,491
EMH,14,Leptocottus armatus ,fish,1,NA,Sinelobus stanfordii,crustacean ,1,1,,3,,,RIZ Lit Search: 144,USA,,,,,,492
EMH,14,Leptocottus armatus ,fish,1,NA,Nippoleucon hinumensis,crustacean,1,1,,3,,,RIZ Lit Search: 144,USA,,,,,,493
EMH,14,Leptocottus armatus ,fish,1,NA,Hemigrapsus oregonensis,crab,1,1,,3,,,RIZ Lit Search: 145,USA,,,,,,494
EMH,14,Leptocottus armatus ,fish,1,NA,Protothaca staminea,bivalve,1,1,,3,5,,RIZ Lit Search: 146,"CA, USA",,,,,,495
EMH,14,Leptocottus armatus ,fish,1,NA,Macoma spp,clam,1,1,,3,,,RIZ Lit Search: 146,"CA, USA",,,,,,496
EMH,14,Leptocottus armatus ,fish,1,NA,Echinorhynchus gadi,helminth parasite,1,7?,,3,,,RIZ Lit Search: 147,"Oregon, USA",,,,,,497
EMH,14,Leptocottus armatus ,fish,1,762,Podocotyle reflexa,trematode,1,6,,3,,,RIZ Lit Search: 147,"Oregon, USA",,,,,,498
EMH,14,Leptocottus armatus ,fish,1,762,Podocotyle reflexa,trematode,1,6,,3,,,RIZ Lit Search: 147,"Oregon, USA",,,,,,499
EMH,14,Leptocottus armatus ,fish,1,NA,Tubulovesicula sp,helminth parasite,1,7?,,3,,,RIZ Lit Search: 147,"Oregon, USA",,,,,,500
EMH,14,Leptocottus armatus ,fish,1,NA,Callianassa californiensis,shrimp ,1,1,,3,,,RIZ Lit Search: 148 ,USA,,,,,,501
EMH,NA,Prionance glauca,fish,1,7,Sygnathus californiensis,fish,1,1,,3,,,RIZ Lit Search: 149,meta analysis,,,,,,502
EMH,NA,Thalasseus elegans,bird,1,7,Sygnathus californiensis,fish,1,1,,3,,,"RIZ Lit Search: 151, 149","CA, USA",,,,,,503
EMH,NA,Arius platypogon,"batoid, ( ray)",1,7,Sygnathus californiensis,fish,1,1,,2,,,RIZ Lit Search: 149,"CA, USA",,,,,,504
EMH,15,Clinocottus analis,fish,1,190,Fissurella volcano,limpet,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,505
EMH,15,Clinocottus analis,fish,1,199,Lottia digitalis,limpet,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,506
EMH,15,Clinocottus analis,fish,1,210,Lottia scabra,limpet,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,507
EMH,15,Clinocottus analis,fish,1,,Neanthes virens,annelid,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,508
EMH,15,Clinocottus analis,fish,1,430,Platynereis bicanaliculata,polychaete,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,509
EMH,15,Clinocottus analis,fish,1,,Tigriopus californicus,copepod,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,510
EMH,15,Clinocottus analis,fish,1,566,Pachygrapsus crassipes,crab,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,511
EMH,15,Clinocottus analis,fish,1,748,Leptochelia sp. ,tanaid,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,512
EMH,15,Clinocottus analis,fish,1,NA,Dynamenopsis dianae,isopod,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,513
EMH,15,Clinocottus analis,fish,1,483,Limnoria algarum,isopod,1,1,,6,,,RIZ Lit Search: 154,Mexico,,,,,,514
EMH,15,Clinocottus analis,fish,1,487,Ligia occidentalis,isopod,1,1,,6,,,RIZ Lit Search: 154,Mexico,high,pools,,,reported as Ligia sp.,515
EMH,15,Clinocottus analis,fish,1,,Rocinela sp. ,isopod,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,interesting because rocinella is a parasitic isopod - need to investigate this,516
EMH,15,Clinocottus analis,fish,1,168,Strongylocentrotus purpuratus,urchin,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,517
EMH,15,Clinocottus analis,fish,1,,Orchestoidia sp. ,,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,518
EMH,15,Clinocottus analis,fish,1,,Oligochinus lighti,,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,519
EMH,15,Clinocottus analis,fish,1,609,Hyale frequens,amphipod,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,520
EMH,15,Clinocottus analis,fish,1,738,Caprella sp. ,amphipod,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,521
EMH,15,Clinocottus analis,fish,1,,Tethmia aptena,,1,1,,3,,,RIZ Lit Search: 154,Mexico,,,,,,522
EMH,19,Gobeisox maeandricus,fish,1,501,Ampithoe plumulosa,amphipod,1,1,,6,,,RIZ Lit Search: 155,"CA, USA",,,,,,523
EMH,19,Gobeisox maeandricus,fish,1,247, Littorina sp. ,sea snail,1,1,,3,,,RIZ Lit Search: 155,"CA, USA",,,,,,524
EMH,19,Gobeisox maeandricus,fish,1,211,Lottia sp.,sea snail,1,1,,3,,,RIZ Lit Search: 155,"CA, USA",,,,,,525
EMH,19,Gobeisox maeandricus,fish,1,,Harpacticus sp. ,copepod,1,1,,3,,,RIZ Lit Search: 155,"CA, USA",,,,,,526
EMH,19,Gobeisox maeandricus,fish,1,,Parathalestris sp.,copepod,1,1,,3,,,RIZ Lit Search: 155,"CA, USA",,,,,,527
EMH,19,Gobeisox maeandricus,fish,1,,Ectinosoma melaniceps,copepod,1,1,,3,,,RIZ Lit Search: 155,"CA, USA",,,,,,528
ZZ,311,Cadlina flavomaculata,nudibranch,1,63,Aplysilla glacialis,sponge,1,3,,3,,,MAH,,low,pools,y,,,529
ZZ,313,Cadlina modesta,nudibranch,1,63,Aplysilla glacialis,sponge,1,3,,3,,,MAH,,low,pools,y,,,530
ZZ,312,Cadlina luteomarginata,nudibranch,1,38,Myxilla incrustans,sponge,1,3,,3,,,MAH,,low,pools,y,,,531
ZZ,299,Navanax inermis,nudibranch,1,315,Felimida macfarlandi,nudibranch,1,1,,3,,,MAH,,low,pools,y,,,532
ZZ,81,Bythotiara huntsmani,hydroid,,189,Ascidia ceratodes,tunicate,,,,,,,,,,,,,,533
EMH,418,Octopus bimaculoides,octopus,1,NA,Artemia salina,shrimp,1,1,,3,5,,RIZ Lit Search: 156,"Baja CA, Mexico ",,,,,,534
EMH,418,Octopus bimaculoides,octopus,1,566,Pachygrapsus crassipes,crab,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,535
EMH,418,Octopus bimaculoides,octopus,1,558,Paraxanthias taylori,true crab ,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,536
EMH,418,Octopus bimaculoides,octopus,1,549,Cancer antennarius,crab,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,537
EMH,418,Octopus bimaculoides,octopus,1,524,Pagurus samuelis,hermit crab,1,1,,6,,,RIZ Lit Search: 157,"CA, USA",,,,,,538
EMH,418,Octopus bimaculoides,octopus,1,525,Pagurus hirsutiusculus,hermit crab,1,1,,6,,,RIZ Lit Search: 157,"CA, USA",,,,,,539
EMH,418,Octopus bimaculoides,octopus,1,526,Pagurus hemphilli,hermit crab,1,1,,6,,,RIZ Lit Search: 157,"CA, USA",,,,,,540
EMH,418,Octopus bimaculoides,octopus,1,527,Pagurus granosimanus,hermit crab,1,1,,6,,,RIZ Lit Search: 157,"CA, USA",,,,,,541
EMH,418,Octopus bimaculoides,octopus,1,237,Tegula funebralis ,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,542
EMH,418,Octopus bimaculoides,octopus,1,238,Tegula aureotincta,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,543
EMH,418,Octopus bimaculoides,octopus,1,239,Tegula gallina,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,544
EMH,418,Octopus bimaculoides,octopus,1,240,Tegula eiseni,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,545
EMH,418,Octopus bimaculoides,octopus,1,244,Megastrea undosa,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,546
EMH,418,Octopus bimaculoides,octopus,1,247,Littorina planaxis,snail,1,1,,6,,,RIZ Lit Search: 157,"CA, USA",,,,,,547
EMH,418,Octopus bimaculoides,octopus,1,248,Littorina scutulata,snail,1,1,,6,,,RIZ Lit Search: 157,"CA, USA",,,,,,548
EMH,418,Octopus bimaculoides,octopus,1,269,Trivia solandri,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,549
EMH,418,Octopus bimaculoides,octopus,1,270,Trivia californiana,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,550
EMH,418,Octopus bimaculoides,octopus,1,271,Cypraea spadicea,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,551
EMH,418,Octopus bimaculoides,octopus,1,287,Kelletia kelletii,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,552
EMH,418,Octopus bimaculoides,octopus,1,294,Olivella biplicata,snail,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,553
EMH,418,Octopus bimaculoides,octopus,1,403,Stenoplax conspicua,chiton,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,554
EMH,418,Octopus bimaculoides,octopus,1,407,Callistochiton crassiocostatus,chiton,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,555
EMH,418,Octopus bimaculoides,octopus,1,408,Callistochiton palmulatus,chiton,1,1,,3,,,RIZ Lit Search: 157,"CA, USA",,,,,,556
