INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
ZZ_coded,143,Dermasterias imbricata,sea star,1,148,Leptasterias pusilla,sea star,1,1,3,6,2,375,Sanak Archipelago,pools,NA,no,y,,11874,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,156,Eupentacta quinquesemita,cucumber,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11875,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,1988,Cucumaria piperata,cucumber,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11876,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,154,Cucumaria pseudocurata,cucumber,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11877,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,155,Cucumaria miniata,cucumber,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11878,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,2392,Hydrozoa,hydroid,6,1,2,3,2,375,Sanak Archipelago,all,NA,no,y,,11879,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,100,Anthopleura sola,anemone,1,1,3,6,2,375,Sanak Archipelago,NA,NA,no,y,,11880,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,101,Anthopleura elegantissima,anemone,1,1,3,6,2,375,Sanak Archipelago,NA,NA,no,y,,11881,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,103,Anthopleura artemisia,anemone,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11882,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,99,Anthopleura xanthogrammica,anemone,1,1,3,6,2,375,Sanak Archipelago,NA,NA,no,y,,11883,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,972,Epiactis ritteri,anemone,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11884,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,971,Epiactis lisbethae,anemone,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11885,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,102,Epiactis prolifera,anemone,1,1,3,6,2,375,Sanak Archipelago,"middle, low",NA,no,y,,11886,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,105,Urticina coriacea,anemone,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,11887,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,106,Urticina lofotensis,anemone,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11888,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,104,Urticina crassicornis,anemone,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,11889,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,107,Metridium senile,anemone,1,1,2,3,2,375,Sanak Archipelago,low,NA,no,y,,11890,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,1771,Tonicella lokii,chiton,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,11891,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,1772,Tonicella venusta,chiton,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11892,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,1773,Tonicella undocaerulea,chiton,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11893,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,404,Tonicella lineata,chiton,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11894,8 Oct 2024
ZZ_coded,143,Dermasterias imbricata,sea star,1,416,Katharina tunicata,chiton,1,1,2,3,2,375,Sanak Archipelago,middle to low,NA,no,y,,11895,8 Oct 2024
ZZ_coded,145,Henricia leviuscula,sea star,1,756,Bacteria,microorganism,1,1,3,6,2,375,Sanak Archipelago,NA,NA,no,y,,11896,8 Oct 2024
ZZ_coded,145,Henricia leviuscula,sea star,1,69,Halichondria panicea,sponge,1,1,3,6,2,375,Sanak Archipelago,NA,NA,no,y,,11897,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,891,Terebratalia transversa,brachiopod,1,1,2,3,2,375,Sanak Archipelago,very low,NA,no,y,,11898,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,221,Pyura mirabilis,tunicate,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11899,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,220,Pyura haustor,tunicate,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11900,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,208,Lottia pelta,limpet,1,1,2,3,2,375,Sanak Archipelago,middle to low,NA,no,y,,11901,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,215,Lottia scutum,limpet,1,1,2,3,2,375,Sanak Archipelago,middle,NA,no,y,,11902,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,470,Balanus nubilus,barnacle,1,1,2,3,2,375,Sanak Archipelago,low,NA,no,y,,11903,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1880,Littorina subrotundata,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11904,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1877,Littorina littorea,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11905,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1878,Littorina plena,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11906,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1879,Littorina saxatilis,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11907,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,248,Littorina scutulata,snail,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,11908,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,247,Littorina keenae,snail,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,11909,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,285,Nucella lamellosa,snail,1,1,2,3,2,375,Sanak Archipelago,low,NA,no,y,,11910,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1771,Tonicella lokii,chiton,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,11911,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1772,Tonicella venusta,chiton,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11912,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1773,Tonicella undocaerulea,chiton,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11913,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,404,Tonicella lineata,chiton,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11914,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,416,Katharina tunicata,chiton,1,1,2,3,2,375,Sanak Archipelago,middle to low,NA,no,y,,11915,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,367,Mytilus edulis,mussel,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11916,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,366,Mytilus californianus,mussel,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,11917,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,2353,Mytilus galloprovincialis,mussel,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11918,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1961,Mytilus trossulus,mussel,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11919,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1958,Modiolus capax,mussel,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11920,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1960,Modiolus modiolus,mussel,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11921,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1959,Modiolus carpenteri,mussel,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11922,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,371,Pododesmus cepio,clam,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11923,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,1964,Pododesmus foliatus,jingle,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11924,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,465,Balanus crenatus,barnacle,1,1,2,3,2,375,Sanak Archipelago,low,NA,no,y,,11925,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,463,Balanus glandula,barnacle,1,1,2,3,2,375,Sanak Archipelago,high to middle,NA,no,y,,11926,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,464,Balanus glandula,barnacle,4,1,2,3,2,375,Sanak Archipelago,high to middle,NA,no,y,,11927,8 Oct 2024
ZZ_coded,720,Evasterias troschelii,sea star,1,462,Semibalanus cariosus,barnacle,1,1,2,3,2,375,Sanak Archipelago,low,NA,no,y,,11928,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,891,Terebratalia transversa,brachiopod,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11929,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,891,Terebratalia transversa,brachiopod,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11930,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,891,Terebratalia transversa,brachiopod,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11931,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,149,Leptasterias hexactis,sea star,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11932,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,672,Leptasterias aequalis,sea star,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11933,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,148,Leptasterias pusilla,sea star,1,1,3,6,2,375,Sanak Archipelago,pools,NA,no,y,,11934,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,149,Leptasterias hexactis,sea star,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11935,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,672,Leptasterias aequalis,sea star,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11936,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,148,Leptasterias pusilla,sea star,1,1,3,6,2,375,Sanak Archipelago,pools,NA,no,y,,11937,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,149,Leptasterias hexactis,sea star,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11938,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,672,Leptasterias aequalis,sea star,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11939,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,148,Leptasterias pusilla,sea star,1,1,3,6,2,375,Sanak Archipelago,pools,NA,no,y,,11940,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,2388,Ophiuroidea,brittle star,6,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11941,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,2388,Ophiuroidea,brittle star,6,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11942,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,2388,Ophiuroidea,brittle star,6,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11943,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,156,Eupentacta quinquesemita,cucumber,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11944,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,156,Eupentacta quinquesemita,cucumber,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11945,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,156,Eupentacta quinquesemita,cucumber,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11946,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1988,Cucumaria piperata,cucumber,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11947,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,154,Cucumaria pseudocurata,cucumber,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11948,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,155,Cucumaria miniata,cucumber,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11949,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1988,Cucumaria piperata,cucumber,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11950,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,154,Cucumaria pseudocurata,cucumber,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11951,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,155,Cucumaria miniata,cucumber,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11952,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,1988,Cucumaria piperata,cucumber,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11953,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,154,Cucumaria pseudocurata,cucumber,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11954,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,155,Cucumaria miniata,cucumber,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11955,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,199,Lottia digitalis,limpet,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,11956,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,199,Lottia digitalis,limpet,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,11957,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,199,Lottia digitalis,limpet,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,11958,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,208,Lottia pelta,limpet,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,11959,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,208,Lottia pelta,limpet,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,11960,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,208,Lottia pelta,limpet,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,11961,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,215,Lottia scutum,limpet,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11962,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,215,Lottia scutum,limpet,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11963,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,215,Lottia scutum,limpet,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11964,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,246,Lacuna marmorata,snail,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11965,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1799,Lacuna unifasciata,snail,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11966,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1798,Lacuna porrecta,snail,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11967,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,246,Lacuna marmorata,snail,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11968,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1799,Lacuna unifasciata,snail,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11969,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1798,Lacuna porrecta,snail,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11970,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,246,Lacuna marmorata,snail,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11971,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,1799,Lacuna unifasciata,snail,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11972,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,1798,Lacuna porrecta,snail,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11973,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1880,Littorina subrotundata,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11974,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1877,Littorina littorea,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11975,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1878,Littorina plena,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11976,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1879,Littorina saxatilis,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11977,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,248,Littorina scutulata,snail,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,11978,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,247,Littorina keenae,snail,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,11979,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1880,Littorina subrotundata,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11980,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1877,Littorina littorea,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11981,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1878,Littorina plena,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11982,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1879,Littorina saxatilis,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11983,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,248,Littorina scutulata,snail,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,11984,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,247,Littorina keenae,snail,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,11985,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,1880,Littorina subrotundata,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11986,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,1877,Littorina littorea,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11987,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,1878,Littorina plena,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11988,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,1879,Littorina saxatilis,limpet,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,11989,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,248,Littorina scutulata,snail,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,11990,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,247,Littorina keenae,snail,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,11991,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,283,Nucella canaliculata,snail,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11992,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,283,Nucella canaliculata,snail,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11993,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,283,Nucella canaliculata,snail,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,11994,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,285,Nucella lamellosa,snail,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11995,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,285,Nucella lamellosa,snail,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11996,8 Oct 2024
ZZ_coded,148,Leptasterias pusilla,sea star,1,285,Nucella lamellosa,snail,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,11997,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1771,Tonicella lokii,chiton,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,11998,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1772,Tonicella venusta,chiton,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,11999,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,1773,Tonicella undocaerulea,chiton,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,12000,8 Oct 2024
ZZ_coded,149,Leptasterias hexactis,sea star,1,404,Tonicella lineata,chiton,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,12001,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1771,Tonicella lokii,chiton,1,1,3,6,2,375,Sanak Archipelago,middle to low,NA,no,y,,12002,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1772,Tonicella venusta,chiton,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,12003,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,1773,Tonicella undocaerulea,chiton,1,1,3,6,2,375,Sanak Archipelago,very low,NA,no,y,,12004,8 Oct 2024
ZZ_coded,672,Leptasterias aequalis,sea star,1,404,Tonicella lineata,chiton,1,1,3,6,2,375,Sanak Archipelago,low,NA,no,y,,12005,8 Oct 2024
